"","Long","Lat","texture_class","clay_content","bulk_density","aluminium_extractable","carbon_total","calcium_extractable","cation_exchange_capacity","iron_extractable","potassium_extractable","magnesium_extractable","nitrogen_total","carbon_organic","phosphorous_extractable","sulphur_extractable","zinc_extractable","ph","sand_content","silt_content","stone_content"
"2545",3.78834,8.55384,"Sandy Clay Loam",21,1.21,180.3,21.2,364,7.2,65.7,72.7,80.5,1.6,10,9,6.4,1.2,5.9,57,16,2.7
"2546",3.83599,8.55384,"Sandy Clay Loam",20,1.22,163,19.1,402.4,6.4,80.5,65.7,89,1.8,10,9,7.2,1.7,5.9,56,18,3.1
"2547",3.88364,8.55384,"Sandy Loam",18,1.23,163,21.2,329.3,7.2,65.7,65.7,65.7,1.8,10,8,7.2,1.7,5.8,57,18,2.7
"2548",3.93129,8.55384,"Sandy Clay Loam",21,1.25,163,21.2,329.3,6.4,72.7,65.7,72.7,2,10,9,8,1.7,5.8,59,15,2.7
"2549",3.97894,8.55384,"Sandy Loam",17,1.21,180.3,17.2,491.7,5.7,80.5,72.7,98.5,1.6,9,8,5.7,1.5,6,64,18,2.7
"2550",4.0266,8.55384,"Sandy Loam",17,1.24,147.4,12.5,402.4,5.7,65.7,72.7,98.5,1.2,7.2,9,6.4,1.5,6.1,64,19,4.5
"2551",4.07425,8.55384,"Sandy Loam",13,1.26,120.5,15.4,444.9,5.7,72.7,72.7,89,0.9,7.2,11.2,5.7,1.5,6.1,64,18,3.1
"2552",4.1219,8.55384,"Sandy Loam",16,1.26,147.4,17.2,444.9,5.7,80.5,72.7,98.5,1,7.2,9,6.4,1.2,6,59,21,2
"2553",4.16955,8.55384,"Sandy Loam",12,1.22,133.3,15.4,402.4,5,65.7,65.7,89,0.9,6.4,9,5.7,1.2,6,62,18,2.7
"2554",4.21412,8.55086,"Sandy Loam",15,1.29,98.5,12.5,444.9,5,65.7,72.7,65.7,0.7,6.4,9,4.5,1.2,6.1,70,14,2.7
"2555",4.26485,8.55384,"Sandy Loam",12,1.24,98.5,12.5,543.6,5,80.5,80.5,89,0.7,6.4,9,5.7,1.2,6,65,17,2.7
"2556",2.83531,8.60084,"Sandy Loam",16,1.24,133.3,13.9,402.4,5,72.7,72.7,89,1.1,8,8,5.7,1,5.9,63,20,2.7
"2557",2.88296,8.60084,"Sandy Loam",14,1.23,120.5,17.2,329.3,5.7,72.7,72.7,89,1.1,7.2,9,5.7,1,6,66,19,4
"2558",2.93062,8.60084,"Sandy Loam",14,1.25,120.5,12.5,402.4,5.7,72.7,65.7,98.5,0.9,7.2,9,5.7,1,6,64,19,4.5
"2559",2.97827,8.60084,"Sandy Loam",16,1.24,163,19.1,329.3,5.7,80.5,65.7,98.5,1.3,8,8,5,1.2,5.9,64,19,1.7
"2560",3.02592,8.60084,"Sandy Loam",14,1.27,120.5,17.2,543.6,6.4,65.7,72.7,98.5,0.9,7.2,8,5,1.5,6,67,15,4
"2561",3.07357,8.6061,"Sandy Loam",17,1.25,133.3,13.9,491.7,5.7,65.7,72.7,108.9,0.9,8,9,5,1.7,6,64,17,4.5
"2562",3.12122,8.60084,"Sandy Loam",15,1.25,133.3,17.2,444.9,5.7,65.7,72.7,98.5,0.9,8,8,5,1.5,6,66,15,4.5
"2563",3.16887,8.60084,"Sandy Loam",15,1.2,163,15.4,491.7,6.4,72.7,65.7,98.5,1,8,7.2,5.7,1.5,6,64,18,3.5
"2564",3.21652,8.60084,"Sandy Loam",13,1.2,133.3,17.2,543.6,6.4,72.7,80.5,98.5,0.8,8,10,5.7,1.7,6.1,60,18,3.1
"2565",3.26417,8.60084,"Sandy Loam",16,1.19,133.3,15.4,491.7,5.7,80.5,72.7,108.9,1,8,8,5.7,1.2,6,66,18,3.5
"2566",3.31183,8.60084,"Sandy Loam",18,1.19,163,13.9,444.9,6.4,72.7,80.5,120.5,1,8,8,5.7,1.5,6,62,17,3.5
"2567",3.35948,8.60084,"Sandy Loam",17,1.26,120.5,15.4,600.8,7.2,72.7,80.5,120.5,0.9,8,10,5,1.5,6,60,17,4.5
"2568",3.40713,8.60084,"Sandy Loam",18,1.25,199.3,15.4,444.9,6.4,72.7,72.7,120.5,1.1,9,9,6.4,1.5,6,63,19,4
"2569",3.45478,8.60084,"Sandy Loam",14,1.25,133.3,19.1,491.7,6.4,65.7,80.5,98.5,0.9,9,8,5.7,1.7,6,65,16,3.5
"2570",3.50243,8.60084,"Sandy Loam",17,1.25,120.5,15.4,543.6,6.4,72.7,72.7,98.5,0.9,8,8,5.7,1.5,6,65,17,4
"2571",3.55008,8.60084,"Sandy Loam",19,1.16,147.4,17.2,491.7,6.4,72.7,72.7,108.9,1,8,8,5.7,1.5,6,60,17,5
"2572",3.59773,8.60084,"Sandy Loam",13,1.2,147.4,13.9,444.9,5,72.7,72.7,98.5,0.9,7.2,8,5,1.7,6,63,19,3.5
"2573",3.64539,8.60084,"Sandy Loam",14,1.22,147.4,13.9,543.6,5.7,80.5,80.5,98.5,0.9,8,7.2,5.7,1.7,6,60,18,3.5
"2574",3.69304,8.60084,"Sandy Loam",15,1.22,147.4,19.1,444.9,7.2,80.5,80.5,108.9,1,8,10,5.7,1.5,5.9,56,21,1.7
"2575",3.74069,8.60084,"Sandy Loam",15,1.25,147.4,17.2,444.9,6.4,80.5,72.7,89,1.2,8,8,5.7,1.2,6,63,18,3.5
"2576",3.78834,8.60084,"Sandy Loam",19,1.24,163,19.1,297.9,7.2,80.5,72.7,89,1.8,9,10,7.2,1.5,5.8,59,14,2
"2577",3.83599,8.60084,"Sandy Clay Loam",21,1.27,147.4,21.2,297.9,7.2,72.7,59.3,72.7,2,10,9,8,2,5.7,57,16,2.3
"2578",3.88364,8.60084,"Sandy Loam",18,1.22,163,19.1,364,6.4,89,65.7,89,1.5,9,9,6.4,1.5,5.9,60,18,3.1
"2579",3.93129,8.60084,"Sandy Loam",18,1.25,180.3,21.2,329.3,6.4,72.7,72.7,80.5,1.9,9,11.2,7.2,1.7,5.8,64,16,2.7
"2580",3.97894,8.60084,"Sandy Clay Loam",21,1.26,180.3,19.1,329.3,5,89,65.7,98.5,1.5,9,8,6.4,1.2,5.9,61,19,2.3
"2581",4.0266,8.60084,"Sandy Loam",13,1.25,147.4,13.9,402.4,5,65.7,72.7,108.9,0.9,7.2,10,5.7,1.2,6.3,67,16,4
"2582",4.07425,8.60084,"Sandy Loam",13,1.29,120.5,12.5,444.9,5,65.7,65.7,89,0.8,6.4,8,5,1.7,6.1,71,16,4
"2583",4.1219,8.60084,"Sandy Loam",11,1.24,133.3,17.2,444.9,5.7,65.7,72.7,80.5,0.9,8,9,5,1.2,6.1,69,17,2.7
"2584",4.16955,8.60084,"Sandy Loam",12,1.22,120.5,13.9,491.7,5.7,72.7,72.7,89,0.8,6.4,10,5.7,1,6.2,66,18,4
"2585",4.2172,8.60084,"Sandy Loam",14,1.28,108.9,15.4,491.7,5,80.5,72.7,89,0.7,6.4,7.2,5,1,5.9,69,16,2.3
"2586",2.97827,8.64784,"Sandy Loam",15,1.27,133.3,13.9,444.9,5.7,72.7,72.7,89,0.9,7.2,9,5,1.2,6,67,20,5
"2587",3.02592,8.64784,"Sandy Loam",13,1.27,133.3,13.9,491.7,5.7,65.7,72.7,108.9,1,6.4,7.2,5,1.2,6.1,69,16,3.1
"2588",3.089,8.63977,"Sandy Loam",17,1.23,133.3,13.9,491.7,5.7,65.7,72.7,98.5,0.9,7.2,7.2,5,1.2,6,67,16,5.7
"2589",3.12122,8.64784,"Sandy Loam",17,1.19,120.5,15.4,444.9,6.4,80.5,72.7,98.5,0.9,8,7.2,5,1.2,6,64,20,2.7
"2590",3.16887,8.64784,"Sandy Loam",15,1.15,147.4,15.4,491.7,6.4,72.7,80.5,89,1.1,8,8,5,1.5,6.1,59,19,2
